prolific_id,total_rt,block_type,background_stimulus,deviant_stimulus,background_type,deviant_type,violation_type,total_trial_number,trial_number,block_number,animacy,number,pose,trial_type,background_id,background_animacy,background_pose,background_number,deviant_id,deviant_animacy,deviant_pose,deviant_number,same_animacy,same_number,same_pose,same_id,val
6595be0e8ac3f1327fec5bf8,6451,background_block,animate_007_right.png,,animate_single_right,,background,4,1,1,animate,single,right,background,007,animate,right,single,NA,animate,right,single,TRUE,TRUE,TRUE,NA,NA
605da94ba47f45380a1c7d57,3326,background_block,animate_007_left_pair.png,,animate_pair_left,,background,6,1,1,animate,pair,left,background,007,animate,left,pair,NA,animate,right,single,TRUE,FALSE,FALSE,NA,NA
605da94ba47f45380a1c7d57,2623,background_block,animate_007_left_pair.png,,animate_pair_left,,background,6,2,1,animate,pair,left,background,007,animate,left,pair,NA,animate,right,single,TRUE,FALSE,FALSE,NA,NA
6595be0e8ac3f1327fec5bf8,5941,background_block,animate_007_right.png,,animate_single_right,,background,4,2,1,animate,single,right,background,007,animate,right,single,NA,animate,right,single,TRUE,TRUE,TRUE,NA,NA
605da94ba47f45380a1c7d57,2186,background_block,animate_007_left_pair.png,,animate_pair_left,,background,6,3,1,animate,pair,left,background,007,animate,left,pair,NA,animate,right,single,TRUE,FALSE,FALSE,NA,NA
605da94ba47f45380a1c7d57,2113,background_block,animate_007_left_pair.png,,animate_pair_left,,background,6,4,1,animate,pair,left,background,007,animate,left,pair,NA,animate,right,single,TRUE,FALSE,FALSE,NA,NA
6595be0e8ac3f1327fec5bf8,4583,background_block,animate_007_right.png,,animate_single_right,,background,4,3,1,animate,single,right,background,007,animate,right,single,NA,animate,right,single,TRUE,TRUE,TRUE,NA,NA
605da94ba47f45380a1c7d57,2823,background_block,animate_007_left_pair.png,,animate_pair_left,,background,6,5,1,animate,pair,left,background,007,animate,left,pair,NA,animate,right,single,TRUE,FALSE,FALSE,NA,NA
65263de10f1e7475f5b1fc21,3240,background_block,animate_001_right.png,,animate_single_right,,background,4,1,1,animate,single,right,background,001,animate,right,single,NA,animate,right,single,TRUE,TRUE,TRUE,NA,NA
605da94ba47f45380a1c7d57,2184,background_block,animate_007_left_pair.png,,animate_pair_left,,background,6,6,1,animate,pair,left,background,007,animate,left,pair,NA,animate,right,single,TRUE,FALSE,FALSE,NA,NA
6595be0e8ac3f1327fec5bf8,5369,background_block,animate_007_right.png,,animate_single_right,,background,4,4,1,animate,single,right,background,007,animate,right,single,NA,animate,right,single,TRUE,TRUE,TRUE,NA,NA
65263de10f1e7475f5b1fc21,2055,background_block,animate_001_right.png,,animate_single_right,,background,4,2,1,animate,single,right,background,001,animate,right,single,NA,animate,right,single,TRUE,TRUE,TRUE,NA,NA
65263de10f1e7475f5b1fc21,2110,background_block,animate_001_right.png,,animate_single_right,,background,4,3,1,animate,single,right,background,001,animate,right,single,NA,animate,right,single,TRUE,TRUE,TRUE,NA,NA
65263de10f1e7475f5b1fc21,1618,background_block,animate_001_right.png,,animate_single_right,,background,4,4,1,animate,single,right,background,001,animate,right,single,NA,animate,right,single,TRUE,TRUE,TRUE,NA,NA
605da94ba47f45380a1c7d57,1763,deviant_block,animate_006_right.png,animate_006_right_pair.png,animate_single_right,animate_pair_right,number,4,1,2,animate,single,right,background,006,animate,right,single,006,animate,right,pair,TRUE,FALSE,TRUE,TRUE,1.178762635719084
605da94ba47f45380a1c7d57,1756,deviant_block,animate_006_right.png,animate_006_right_pair.png,animate_single_right,animate_pair_right,number,4,2,2,animate,single,right,background,006,animate,right,single,006,animate,right,pair,TRUE,FALSE,TRUE,TRUE,1.178762635719084
605da94ba47f45380a1c7d57,4898,deviant_block,animate_006_right.png,animate_006_right_pair.png,animate_single_right,animate_pair_right,number,4,3,2,animate,single,right,background,006,animate,right,single,006,animate,right,pair,TRUE,FALSE,TRUE,TRUE,1.178762635719084
6595be0e8ac3f1327fec5bf8,5113,deviant_block,inanimate_009_right_pair.png,inanimate_009_left_pair.png,inanimate_pair_right,inanimate_pair_left,pose,4,1,2,inanimate,pair,right,background,009,inanimate,right,pair,009,inanimate,left,pair,TRUE,TRUE,FALSE,TRUE,0.6398365595570562
605da94ba47f45380a1c7d57,2869,deviant_block,animate_006_right.png,animate_006_right_pair.png,animate_single_right,animate_pair_right,number,4,4,2,animate,single,right,deviant,006,animate,right,single,006,animate,right,pair,TRUE,FALSE,TRUE,TRUE,1.178762635719084
65263de10f1e7475f5b1fc21,3129,background_block,inanimate_004_right.png,,inanimate_single_right,,animacy,4,1,2,inanimate,single,right,background,004,inanimate,right,single,NA,animate,right,single,FALSE,TRUE,TRUE,NA,NA
6595be0e8ac3f1327fec5bf8,4325,deviant_block,inanimate_009_right_pair.png,inanimate_009_left_pair.png,inanimate_pair_right,inanimate_pair_left,pose,4,2,2,inanimate,pair,right,background,009,inanimate,right,pair,009,inanimate,left,pair,TRUE,TRUE,FALSE,TRUE,0.6398365595570562
65263de10f1e7475f5b1fc21,1421,background_block,inanimate_004_right.png,,inanimate_single_right,,animacy,4,2,2,inanimate,single,right,background,004,inanimate,right,single,NA,animate,right,single,FALSE,TRUE,TRUE,NA,NA
605da94ba47f45380a1c7d57,1631,deviant_block,inanimate_008_right.png,animate_012_right.png,inanimate_single_right,animate_single_right,animacy,2,1,3,inanimate,single,right,background,008,inanimate,right,single,012,animate,right,single,FALSE,TRUE,TRUE,FALSE,2.6873782989939943
65263de10f1e7475f5b1fc21,1190,background_block,inanimate_004_right.png,,inanimate_single_right,,animacy,4,3,2,inanimate,single,right,background,004,inanimate,right,single,NA,animate,right,single,FALSE,TRUE,TRUE,NA,NA
65263de10f1e7475f5b1fc21,628,background_block,inanimate_004_right.png,,inanimate_single_right,,animacy,4,4,2,inanimate,single,right,background,004,inanimate,right,single,NA,animate,right,single,FALSE,TRUE,TRUE,NA,NA
6595be0e8ac3f1327fec5bf8,3338,deviant_block,inanimate_009_right_pair.png,inanimate_009_left_pair.png,inanimate_pair_right,inanimate_pair_left,pose,4,3,2,inanimate,pair,right,background,009,inanimate,right,pair,009,inanimate,left,pair,TRUE,TRUE,FALSE,TRUE,0.6398365595570562
605da94ba47f45380a1c7d57,3019,deviant_block,inanimate_008_right.png,animate_012_right.png,inanimate_single_right,animate_single_right,animacy,2,2,3,inanimate,single,right,deviant,008,inanimate,right,single,012,animate,right,single,FALSE,TRUE,TRUE,FALSE,2.6873782989939943
6595be0e8ac3f1327fec5bf8,3944,deviant_block,inanimate_009_right_pair.png,inanimate_009_left_pair.png,inanimate_pair_right,inanimate_pair_left,pose,4,4,2,inanimate,pair,right,deviant,009,inanimate,right,pair,009,inanimate,left,pair,TRUE,TRUE,FALSE,TRUE,0.6398365595570562
605da94ba47f45380a1c7d57,1874,deviant_block,inanimate_003_left_pair.png,inanimate_003_left.png,inanimate_pair_left,inanimate_single_left,number,4,1,4,inanimate,pair,left,background,003,inanimate,left,pair,003,inanimate,left,single,TRUE,FALSE,TRUE,TRUE,0.6528093184519216
65263de10f1e7475f5b1fc21,2233,deviant_block,animate_004_right_pair.png,animate_004_left_pair.png,animate_pair_right,animate_pair_left,pose,2,1,3,animate,pair,right,background,004,animate,right,pair,004,animate,left,pair,TRUE,TRUE,FALSE,TRUE,0.4067925988051979
605da94ba47f45380a1c7d57,1978,deviant_block,inanimate_003_left_pair.png,inanimate_003_left.png,inanimate_pair_left,inanimate_single_left,number,4,2,4,inanimate,pair,left,background,003,inanimate,left,pair,003,inanimate,left,single,TRUE,FALSE,TRUE,TRUE,0.6528093184519216
65263de10f1e7475f5b1fc21,1918,deviant_block,animate_004_right_pair.png,animate_004_left_pair.png,animate_pair_right,animate_pair_left,pose,2,2,3,animate,pair,right,deviant,004,animate,right,pair,004,animate,left,pair,TRUE,TRUE,FALSE,TRUE,0.4067925988051979
605da94ba47f45380a1c7d57,1576,deviant_block,inanimate_003_left_pair.png,inanimate_003_left.png,inanimate_pair_left,inanimate_single_left,number,4,3,4,inanimate,pair,left,background,003,inanimate,left,pair,003,inanimate,left,single,TRUE,FALSE,TRUE,TRUE,0.6528093184519216
605da94ba47f45380a1c7d57,1911,deviant_block,inanimate_003_left_pair.png,inanimate_003_left.png,inanimate_pair_left,inanimate_single_left,number,4,4,4,inanimate,pair,left,deviant,003,inanimate,left,pair,003,inanimate,left,single,TRUE,FALSE,TRUE,TRUE,0.6528093184519216
6595be0e8ac3f1327fec5bf8,5512,background_block,animate_001_left_pair.png,,animate_pair_left,,background,2,1,3,animate,pair,left,background,001,animate,left,pair,NA,animate,right,single,TRUE,FALSE,FALSE,NA,NA
65263de10f1e7475f5b1fc21,1864,deviant_block,animate_008_right.png,animate_008_right_pair.png,animate_single_right,animate_pair_right,number,4,1,4,animate,single,right,background,008,animate,right,single,008,animate,right,pair,TRUE,FALSE,TRUE,TRUE,0.9289137136091968
65263de10f1e7475f5b1fc21,1115,deviant_block,animate_008_right.png,animate_008_right_pair.png,animate_single_right,animate_pair_right,number,4,2,4,animate,single,right,background,008,animate,right,single,008,animate,right,pair,TRUE,FALSE,TRUE,TRUE,0.9289137136091968
65263de10f1e7475f5b1fc21,1081,deviant_block,animate_008_right.png,animate_008_right_pair.png,animate_single_right,animate_pair_right,number,4,3,4,animate,single,right,background,008,animate,right,single,008,animate,right,pair,TRUE,FALSE,TRUE,TRUE,0.9289137136091968
6595be0e8ac3f1327fec5bf8,4621,background_block,animate_001_left_pair.png,,animate_pair_left,,background,2,2,3,animate,pair,left,background,001,animate,left,pair,NA,animate,right,single,TRUE,FALSE,FALSE,NA,NA
65263de10f1e7475f5b1fc21,646,deviant_block,animate_008_right.png,animate_008_right_pair.png,animate_single_right,animate_pair_right,number,4,4,4,animate,single,right,deviant,008,animate,right,single,008,animate,right,pair,TRUE,FALSE,TRUE,TRUE,0.9289137136091968
605da94ba47f45380a1c7d57,1432,background_block,animate_001_right_pair.png,,animate_pair_right,,background,2,1,5,animate,pair,right,background,001,animate,right,pair,NA,animate,right,single,TRUE,FALSE,TRUE,NA,NA
605da94ba47f45380a1c7d57,2087,background_block,animate_001_right_pair.png,,animate_pair_right,,background,2,2,5,animate,pair,right,background,001,animate,right,pair,NA,animate,right,single,TRUE,FALSE,TRUE,NA,NA
65263de10f1e7475f5b1fc21,1942,deviant_block,inanimate_010_left_pair.png,animate_010_left_pair.png,inanimate_pair_left,animate_pair_left,animacy,6,1,5,inanimate,pair,left,background,010,inanimate,left,pair,010,animate,left,pair,FALSE,TRUE,TRUE,TRUE,3.611495882185404
605da94ba47f45380a1c7d57,2126,background_block,inanimate_012_left_pair.png,,inanimate_pair_left,,background,4,1,6,inanimate,pair,left,background,012,inanimate,left,pair,NA,animate,right,single,FALSE,FALSE,FALSE,NA,NA
65263de10f1e7475f5b1fc21,1118,deviant_block,inanimate_010_left_pair.png,animate_010_left_pair.png,inanimate_pair_left,animate_pair_left,animacy,6,2,5,inanimate,pair,left,background,010,inanimate,left,pair,010,animate,left,pair,FALSE,TRUE,TRUE,TRUE,3.611495882185404
6595be0e8ac3f1327fec5bf8,6372,deviant_block,inanimate_004_left_pair.png,animate_002_left_pair.png,inanimate_pair_left,animate_pair_left,animacy,2,1,4,inanimate,pair,left,background,004,inanimate,left,pair,002,animate,left,pair,FALSE,TRUE,TRUE,FALSE,1.293589201759903
65263de10f1e7475f5b1fc21,1262,deviant_block,inanimate_010_left_pair.png,animate_010_left_pair.png,inanimate_pair_left,animate_pair_left,animacy,6,3,5,inanimate,pair,left,background,010,inanimate,left,pair,010,animate,left,pair,FALSE,TRUE,TRUE,TRUE,3.611495882185404
605da94ba47f45380a1c7d57,1447,background_block,inanimate_012_left_pair.png,,inanimate_pair_left,,background,4,2,6,inanimate,pair,left,background,012,inanimate,left,pair,NA,animate,right,single,FALSE,FALSE,FALSE,NA,NA
65263de10f1e7475f5b1fc21,1000,deviant_block,inanimate_010_left_pair.png,animate_010_left_pair.png,inanimate_pair_left,animate_pair_left,animacy,6,4,5,inanimate,pair,left,background,010,inanimate,left,pair,010,animate,left,pair,FALSE,TRUE,TRUE,TRUE,3.611495882185404
605da94ba47f45380a1c7d57,1631,background_block,inanimate_012_left_pair.png,,inanimate_pair_left,,background,4,3,6,inanimate,pair,left,background,012,inanimate,left,pair,NA,animate,right,single,FALSE,FALSE,FALSE,NA,NA
65263de10f1e7475f5b1fc21,1000,deviant_block,inanimate_010_left_pair.png,animate_010_left_pair.png,inanimate_pair_left,animate_pair_left,animacy,6,5,5,inanimate,pair,left,background,010,inanimate,left,pair,010,animate,left,pair,FALSE,TRUE,TRUE,TRUE,3.611495882185404
6595be0e8ac3f1327fec5bf8,5045,deviant_block,inanimate_004_left_pair.png,animate_002_left_pair.png,inanimate_pair_left,animate_pair_left,animacy,2,2,4,inanimate,pair,left,deviant,004,inanimate,left,pair,002,animate,left,pair,FALSE,TRUE,TRUE,FALSE,1.293589201759903
605da94ba47f45380a1c7d57,1710,background_block,inanimate_012_left_pair.png,,inanimate_pair_left,,background,4,4,6,inanimate,pair,left,background,012,inanimate,left,pair,NA,animate,right,single,FALSE,FALSE,FALSE,NA,NA
65263de10f1e7475f5b1fc21,2067,deviant_block,inanimate_010_left_pair.png,animate_010_left_pair.png,inanimate_pair_left,animate_pair_left,animacy,6,6,5,inanimate,pair,left,deviant,010,inanimate,left,pair,010,animate,left,pair,FALSE,TRUE,TRUE,TRUE,3.611495882185404
605da94ba47f45380a1c7d57,1475,background_block,animate_010_right.png,,animate_single_right,,background,2,1,7,animate,single,right,background,010,animate,right,single,NA,animate,right,single,TRUE,TRUE,TRUE,NA,NA
65263de10f1e7475f5b1fc21,1455,background_block,animate_007_left.png,,animate_single_left,,background,4,1,6,animate,single,left,background,007,animate,left,single,NA,animate,right,single,TRUE,TRUE,FALSE,NA,NA
6595be0e8ac3f1327fec5bf8,3708,background_block,inanimate_001_right.png,,inanimate_single_right,,animacy,2,1,5,inanimate,single,right,background,001,inanimate,right,single,NA,animate,right,single,FALSE,TRUE,TRUE,NA,NA
605da94ba47f45380a1c7d57,1389,background_block,animate_010_right.png,,animate_single_right,,background,2,2,7,animate,single,right,background,010,animate,right,single,NA,animate,right,single,TRUE,TRUE,TRUE,NA,NA
65263de10f1e7475f5b1fc21,1037,background_block,animate_007_left.png,,animate_single_left,,background,4,2,6,animate,single,left,background,007,animate,left,single,NA,animate,right,single,TRUE,TRUE,FALSE,NA,NA
65263de10f1e7475f5b1fc21,1308,background_block,animate_007_left.png,,animate_single_left,,background,4,3,6,animate,single,left,background,007,animate,left,single,NA,animate,right,single,TRUE,TRUE,FALSE,NA,NA
6595be0e8ac3f1327fec5bf8,3274,background_block,inanimate_001_right.png,,inanimate_single_right,,animacy,2,2,5,inanimate,single,right,background,001,inanimate,right,single,NA,animate,right,single,FALSE,TRUE,TRUE,NA,NA
65263de10f1e7475f5b1fc21,1187,background_block,animate_007_left.png,,animate_single_left,,background,4,4,6,animate,single,left,background,007,animate,left,single,NA,animate,right,single,TRUE,TRUE,FALSE,NA,NA
605da94ba47f45380a1c7d57,1326,background_block,animate_002_left.png,,animate_single_left,,background,6,1,8,animate,single,left,background,002,animate,left,single,NA,animate,right,single,TRUE,TRUE,FALSE,NA,NA
605da94ba47f45380a1c7d57,2052,background_block,animate_002_left.png,,animate_single_left,,background,6,2,8,animate,single,left,background,002,animate,left,single,NA,animate,right,single,TRUE,TRUE,FALSE,NA,NA
605da94ba47f45380a1c7d57,1149,background_block,animate_002_left.png,,animate_single_left,,background,6,3,8,animate,single,left,background,002,animate,left,single,NA,animate,right,single,TRUE,TRUE,FALSE,NA,NA
6595be0e8ac3f1327fec5bf8,3801,deviant_block,animate_010_left_pair.png,animate_006_left_pair.png,animate_pair_left,animate_pair_left,identity,6,1,6,animate,pair,left,background,010,animate,left,pair,006,animate,left,pair,TRUE,TRUE,TRUE,FALSE,1.0170834100390873
65263de10f1e7475f5b1fc21,1933,background_block,animate_009_right_pair.png,,animate_pair_right,,background,4,1,7,animate,pair,right,background,009,animate,right,pair,NA,animate,right,single,TRUE,FALSE,TRUE,NA,NA
65263de10f1e7475f5b1fc21,1179,background_block,animate_009_right_pair.png,,animate_pair_right,,background,4,2,7,animate,pair,right,background,009,animate,right,pair,NA,animate,right,single,TRUE,FALSE,TRUE,NA,NA
605da94ba47f45380a1c7d57,2762,background_block,animate_002_left.png,,animate_single_left,,background,6,4,8,animate,single,left,background,002,animate,left,single,NA,animate,right,single,TRUE,TRUE,FALSE,NA,NA
6595be0e8ac3f1327fec5bf8,3748,deviant_block,animate_010_left_pair.png,animate_006_left_pair.png,animate_pair_left,animate_pair_left,identity,6,2,6,animate,pair,left,background,010,animate,left,pair,006,animate,left,pair,TRUE,TRUE,TRUE,FALSE,1.0170834100390873
65263de10f1e7475f5b1fc21,1250,background_block,animate_009_right_pair.png,,animate_pair_right,,background,4,3,7,animate,pair,right,background,009,animate,right,pair,NA,animate,right,single,TRUE,FALSE,TRUE,NA,NA
605da94ba47f45380a1c7d57,1658,background_block,animate_002_left.png,,animate_single_left,,background,6,5,8,animate,single,left,background,002,animate,left,single,NA,animate,right,single,TRUE,TRUE,FALSE,NA,NA
65263de10f1e7475f5b1fc21,1151,background_block,animate_009_right_pair.png,,animate_pair_right,,background,4,4,7,animate,pair,right,background,009,animate,right,pair,NA,animate,right,single,TRUE,FALSE,TRUE,NA,NA
605da94ba47f45380a1c7d57,1838,background_block,animate_002_left.png,,animate_single_left,,background,6,6,8,animate,single,left,background,002,animate,left,single,NA,animate,right,single,TRUE,TRUE,FALSE,NA,NA
6595be0e8ac3f1327fec5bf8,3872,deviant_block,animate_010_left_pair.png,animate_006_left_pair.png,animate_pair_left,animate_pair_left,identity,6,3,6,animate,pair,left,background,010,animate,left,pair,006,animate,left,pair,TRUE,TRUE,TRUE,FALSE,1.0170834100390873
65263de10f1e7475f5b1fc21,1499,background_block,inanimate_004_left.png,,inanimate_single_left,,background,4,1,8,inanimate,single,left,background,004,inanimate,left,single,NA,animate,right,single,FALSE,TRUE,FALSE,NA,NA
605da94ba47f45380a1c7d57,1329,background_block,inanimate_008_left.png,,inanimate_single_left,,background,6,1,9,inanimate,single,left,background,008,inanimate,left,single,NA,animate,right,single,FALSE,TRUE,FALSE,NA,NA
65263de10f1e7475f5b1fc21,917,background_block,inanimate_004_left.png,,inanimate_single_left,,background,4,2,8,inanimate,single,left,background,004,inanimate,left,single,NA,animate,right,single,FALSE,TRUE,FALSE,NA,NA
6595be0e8ac3f1327fec5bf8,3983,deviant_block,animate_010_left_pair.png,animate_006_left_pair.png,animate_pair_left,animate_pair_left,identity,6,4,6,animate,pair,left,background,010,animate,left,pair,006,animate,left,pair,TRUE,TRUE,TRUE,FALSE,1.0170834100390873
65263de10f1e7475f5b1fc21,800,background_block,inanimate_004_left.png,,inanimate_single_left,,background,4,3,8,inanimate,single,left,background,004,inanimate,left,single,NA,animate,right,single,FALSE,TRUE,FALSE,NA,NA
605da94ba47f45380a1c7d57,1314,background_block,inanimate_008_left.png,,inanimate_single_left,,background,6,2,9,inanimate,single,left,background,008,inanimate,left,single,NA,animate,right,single,FALSE,TRUE,FALSE,NA,NA
65263de10f1e7475f5b1fc21,668,background_block,inanimate_004_left.png,,inanimate_single_left,,background,4,4,8,inanimate,single,left,background,004,inanimate,left,single,NA,animate,right,single,FALSE,TRUE,FALSE,NA,NA
605da94ba47f45380a1c7d57,1265,background_block,inanimate_008_left.png,,inanimate_single_left,,background,6,3,9,inanimate,single,left,background,008,inanimate,left,single,NA,animate,right,single,FALSE,TRUE,FALSE,NA,NA
605da94ba47f45380a1c7d57,943,background_block,inanimate_008_left.png,,inanimate_single_left,,background,6,4,9,inanimate,single,left,background,008,inanimate,left,single,NA,animate,right,single,FALSE,TRUE,FALSE,NA,NA
6595be0e8ac3f1327fec5bf8,4564,deviant_block,animate_010_left_pair.png,animate_006_left_pair.png,animate_pair_left,animate_pair_left,identity,6,5,6,animate,pair,left,background,010,animate,left,pair,006,animate,left,pair,TRUE,TRUE,TRUE,FALSE,1.0170834100390873
65263de10f1e7475f5b1fc21,1473,deviant_block,inanimate_010_right.png,inanimate_003_right.png,inanimate_single_right,inanimate_single_right,identity,6,1,9,inanimate,single,right,background,010,inanimate,right,single,003,inanimate,right,single,TRUE,TRUE,TRUE,FALSE,1.7793947889669357
605da94ba47f45380a1c7d57,1804,background_block,inanimate_008_left.png,,inanimate_single_left,,background,6,5,9,inanimate,single,left,background,008,inanimate,left,single,NA,animate,right,single,FALSE,TRUE,FALSE,NA,NA
65263de10f1e7475f5b1fc21,1348,deviant_block,inanimate_010_right.png,inanimate_003_right.png,inanimate_single_right,inanimate_single_right,identity,6,2,9,inanimate,single,right,background,010,inanimate,right,single,003,inanimate,right,single,TRUE,TRUE,TRUE,FALSE,1.7793947889669357
605da94ba47f45380a1c7d57,1285,background_block,inanimate_008_left.png,,inanimate_single_left,,background,6,6,9,inanimate,single,left,background,008,inanimate,left,single,NA,animate,right,single,FALSE,TRUE,FALSE,NA,NA
65263de10f1e7475f5b1fc21,635,deviant_block,inanimate_010_right.png,inanimate_003_right.png,inanimate_single_right,inanimate_single_right,identity,6,3,9,inanimate,single,right,background,010,inanimate,right,single,003,inanimate,right,single,TRUE,TRUE,TRUE,FALSE,1.7793947889669357
65263de10f1e7475f5b1fc21,685,deviant_block,inanimate_010_right.png,inanimate_003_right.png,inanimate_single_right,inanimate_single_right,identity,6,4,9,inanimate,single,right,background,010,inanimate,right,single,003,inanimate,right,single,TRUE,TRUE,TRUE,FALSE,1.7793947889669357
65263de10f1e7475f5b1fc21,773,deviant_block,inanimate_010_right.png,inanimate_003_right.png,inanimate_single_right,inanimate_single_right,identity,6,5,9,inanimate,single,right,background,010,inanimate,right,single,003,inanimate,right,single,TRUE,TRUE,TRUE,FALSE,1.7793947889669357
605da94ba47f45380a1c7d57,1102,deviant_block,animate_005_right_pair.png,inanimate_005_right_pair.png,animate_pair_right,inanimate_pair_right,animacy,4,1,10,animate,pair,right,background,005,animate,right,pair,005,inanimate,right,pair,FALSE,TRUE,TRUE,TRUE,3.558218642402754
6595be0e8ac3f1327fec5bf8,6431,deviant_block,animate_010_left_pair.png,animate_006_left_pair.png,animate_pair_left,animate_pair_left,identity,6,6,6,animate,pair,left,deviant,010,animate,left,pair,006,animate,left,pair,TRUE,TRUE,TRUE,FALSE,1.0170834100390873
605da94ba47f45380a1c7d57,1239,deviant_block,animate_005_right_pair.png,inanimate_005_right_pair.png,animate_pair_right,inanimate_pair_right,animacy,4,2,10,animate,pair,right,background,005,animate,right,pair,005,inanimate,right,pair,FALSE,TRUE,TRUE,TRUE,3.558218642402754
65263de10f1e7475f5b1fc21,2002,deviant_block,inanimate_010_right.png,inanimate_003_right.png,inanimate_single_right,inanimate_single_right,identity,6,6,9,inanimate,single,right,deviant,010,inanimate,right,single,003,inanimate,right,single,TRUE,TRUE,TRUE,FALSE,1.7793947889669357
605da94ba47f45380a1c7d57,3644,deviant_block,animate_005_right_pair.png,inanimate_005_right_pair.png,animate_pair_right,inanimate_pair_right,animacy,4,3,10,animate,pair,right,background,005,animate,right,pair,005,inanimate,right,pair,FALSE,TRUE,TRUE,TRUE,3.558218642402754
65263de10f1e7475f5b1fc21,1534,background_block,animate_012_left_pair.png,,animate_pair_left,,background,6,1,10,animate,pair,left,background,012,animate,left,pair,NA,animate,right,single,TRUE,FALSE,FALSE,NA,NA
605da94ba47f45380a1c7d57,2504,deviant_block,animate_005_right_pair.png,inanimate_005_right_pair.png,animate_pair_right,inanimate_pair_right,animacy,4,4,10,animate,pair,right,deviant,005,animate,right,pair,005,inanimate,right,pair,FALSE,TRUE,TRUE,TRUE,3.558218642402754
65263de10f1e7475f5b1fc21,613,background_block,animate_012_left_pair.png,,animate_pair_left,,background,6,2,10,animate,pair,left,background,012,animate,left,pair,NA,animate,right,single,TRUE,FALSE,FALSE,NA,NA
6595be0e8ac3f1327fec5bf8,5637,deviant_block,animate_011_right.png,animate_011_left.png,animate_single_right,animate_single_left,pose,4,1,7,animate,single,right,background,011,animate,right,single,011,animate,left,single,TRUE,TRUE,FALSE,TRUE,0.5111268375066365
65263de10f1e7475f5b1fc21,651,background_block,animate_012_left_pair.png,,animate_pair_left,,background,6,3,10,animate,pair,left,background,012,animate,left,pair,NA,animate,right,single,TRUE,FALSE,FALSE,NA,NA
65263de10f1e7475f5b1fc21,725,background_block,animate_012_left_pair.png,,animate_pair_left,,background,6,4,10,animate,pair,left,background,012,animate,left,pair,NA,animate,right,single,TRUE,FALSE,FALSE,NA,NA
65263de10f1e7475f5b1fc21,1415,background_block,animate_012_left_pair.png,,animate_pair_left,,background,6,5,10,animate,pair,left,background,012,animate,left,pair,NA,animate,right,single,TRUE,FALSE,FALSE,NA,NA
6595be0e8ac3f1327fec5bf8,3883,deviant_block,animate_011_right.png,animate_011_left.png,animate_single_right,animate_single_left,pose,4,2,7,animate,single,right,background,011,animate,right,single,011,animate,left,single,TRUE,TRUE,FALSE,TRUE,0.5111268375066365
65263de10f1e7475f5b1fc21,599,background_block,animate_012_left_pair.png,,animate_pair_left,,background,6,6,10,animate,pair,left,background,012,animate,left,pair,NA,animate,right,single,TRUE,FALSE,FALSE,NA,NA
605da94ba47f45380a1c7d57,1065,deviant_block,animate_011_left_pair.png,animate_011_left.png,animate_pair_left,animate_single_left,number,4,1,11,animate,pair,left,background,011,animate,left,pair,011,animate,left,single,TRUE,FALSE,TRUE,TRUE,0.682511732997974
605da94ba47f45380a1c7d57,2101,deviant_block,animate_011_left_pair.png,animate_011_left.png,animate_pair_left,animate_single_left,number,4,2,11,animate,pair,left,background,011,animate,left,pair,011,animate,left,single,TRUE,FALSE,TRUE,TRUE,0.682511732997974
6595be0e8ac3f1327fec5bf8,3671,deviant_block,animate_011_right.png,animate_011_left.png,animate_single_right,animate_single_left,pose,4,3,7,animate,single,right,background,011,animate,right,single,011,animate,left,single,TRUE,TRUE,FALSE,TRUE,0.5111268375066365
65263de10f1e7475f5b1fc21,1624,background_block,inanimate_006_right_pair.png,,inanimate_pair_right,,background,6,1,11,inanimate,pair,right,background,006,inanimate,right,pair,NA,animate,right,single,FALSE,FALSE,TRUE,NA,NA
605da94ba47f45380a1c7d57,1633,deviant_block,animate_011_left_pair.png,animate_011_left.png,animate_pair_left,animate_single_left,number,4,3,11,animate,pair,left,background,011,animate,left,pair,011,animate,left,single,TRUE,FALSE,TRUE,TRUE,0.682511732997974
65263de10f1e7475f5b1fc21,1283,background_block,inanimate_006_right_pair.png,,inanimate_pair_right,,background,6,2,11,inanimate,pair,right,background,006,inanimate,right,pair,NA,animate,right,single,FALSE,FALSE,TRUE,NA,NA
605da94ba47f45380a1c7d57,2218,deviant_block,animate_011_left_pair.png,animate_011_left.png,animate_pair_left,animate_single_left,number,4,4,11,animate,pair,left,deviant,011,animate,left,pair,011,animate,left,single,TRUE,FALSE,TRUE,TRUE,0.682511732997974
65263de10f1e7475f5b1fc21,1480,background_block,inanimate_006_right_pair.png,,inanimate_pair_right,,background,6,3,11,inanimate,pair,right,background,006,inanimate,right,pair,NA,animate,right,single,FALSE,FALSE,TRUE,NA,NA
6595be0e8ac3f1327fec5bf8,4081,deviant_block,animate_011_right.png,animate_011_left.png,animate_single_right,animate_single_left,pose,4,4,7,animate,single,right,deviant,011,animate,right,single,011,animate,left,single,TRUE,TRUE,FALSE,TRUE,0.5111268375066365
65263de10f1e7475f5b1fc21,568,background_block,inanimate_006_right_pair.png,,inanimate_pair_right,,background,6,4,11,inanimate,pair,right,background,006,inanimate,right,pair,NA,animate,right,single,FALSE,FALSE,TRUE,NA,NA
